题目id,得分,推荐率
0,0.436206790717,0.186495213659
1,0.345645862839,0.224393421635
2,0.390984529434,0.203672405148
3,0.348663517222,0.222884179706
4,0.419979003616,0.192315457556
5,0.333880408233,0.230478256456
6,0.3666666666666667,0.21428571428571427
7,0.357919991071,0.218378760373
8,0.471410530576,0.175005525186
9,0.437237561854,0.186137394517
10,0.182590042072,0.353869510995
11,0.168219704059,0.372828686658
12,0.482712134963,0.171611322298
13,0.330488710569,0.232294128847
14,0.276629683734,0.265512794979
15,0.374707364544,0.210656095669
16,0.317000702442,0.239807749518
17,0.233673459188,0.299694198763
18,0.379549083639,0.208529227584
19,0.227296131296,0.30553370614
20,0.401754272603,0.199300744329
21,0.284430810063,0.260124832304
22,0.406125835257,0.197579323231
23,0.386303482942,0.2056329093
24,0.36679969225,0.214224648517
25,0.354979123489,0.219790304296
26,0.42089704604,0.191976515821
27,0.504797349866,0.165344639857
28,0.239350111965,0.294680910582
29,0.374256061589,0.210856556403
30,0.400133499352,0.199946614513
31,0.188832694852,0.346221192346
32,0.267544229719,0.272076098369
33,0.305222855828,0.246777787979
34,0.434696825301,0.187021869718
35,0.547409845351,0.154461660906
36,0.31999999999999995,0.23809523809523814
37,0.350098766586,0.222173459302
38,0.411648486005,0.195446684072
39,0.259877036699,0.277872689286
40,0.416126386758,0.193750993101
41,0.36774131445,0.213793387308
42,0.288875245465,0.257151878825
43,0.389005644764,0.204496616902
44,0.269325390502,0.270763945756
45,0.274571239465,0.266971912053
46,0.315746489322,0.240531195256
47,0.523026766653,0.160506747627
48,0.492550396364,0.168762016891
49,0.339770431828,0.227391367774
50,0.481665234737,0.171920194002
51,0.438881503468,0.185569553522
52,0.35249293787,0.220997924235
53,0.315789437197,0.240506350219
54,0.464122938457,0.177266324737
55,0.371549426861,0.212066846663
56,0.448537098254,0.182303075432
57,0.477459928492,0.173172189214
58,0.190003677877,0.344823213044
59,0.27542032004,0.266368107058
60,0.454074938729,0.180481001775
61,0.36394138704,0.21554446918
62,0.10321298434,0.492094539749
63,0.33696460578,0.22885148746
64,0.23876553428,0.295189415336
65,0.432233995827,0.187887284135
66,0.204439818913,0.328472143877
67,0.373195338177,0.211329216355
68,0.381771105368,0.207567450363
69,0.276369520314,0.265696329279
70,0.366756185857,0.214244616419
71,0.42284644699,0.191260743141
72,0.295316511511,0.252961859898
73,0.545861728215,0.154831902297
74,0.447733376539,0.182570579562
75,0.381581698806,0.207649086848
76,0.394404826772,0.202263397493
77,0.425512176253,0.190290548
78,0.30751576983,0.245389276694
79,0.382326173379,0.207328578707
80,0.359297369504,0.217723868325
81,0.448594416384,0.182284028079
82,0.343541200593,0.225458198396
83,0.357143691402,0.218749600795
84,0.587724250324,0.145407116228
85,0.296486627014,0.252215316196
86,0.362086488463,0.216409703587
87,0.45459385426,0.180312131539
88,0.282976162222,0.261112857312
89,0.527914135771,0.159257443499
90,0.193710176568,0.340471689365
91,0.344022183727,0.225213972781
92,0.446375977519,0.183024152076
93,0.172632059181,0.366794720696
94,0.310979184946,0.243321325417
95,0.371413621772,0.212127938994
96,0.407124032283,0.19719041819
97,0.368765759181,0.213326161396
98,0.358341942601,0.218177719963
99,0.461300610023,0.178157654231
100,0.913267513796,0.0986906208267
101,0.506933268553,0.164762759238
102,0.338432454145,0.228085304942
103,0.47755282897,0.173144334136
104,0.360193194155,0.217300041092
105,0.295138008068,0.25307613532
106,0.462250408081,0.177856696167
107,0.550098249225,0.153822903106
108,0.53027410506,0.158661127273
109,0.348722949432,0.222854659265
110,0.361961618877,0.216468199768
111,0.166998675446,0.374533693221
112,0.468073618651,0.17603352227
113,0.420756736584,0.192028240779
114,0.382724822892,0.207157360173
115,0.314082718165,0.241497641928
116,0.381787079528,0.207560568245
117,0.373689174645,0.211108898731
118,0.479624284955,0.172525552493
119,0.160622464742,0.383696778016
120,0.329812639013,0.232659514689
121,0.251574039136,0.284435108593
122,0.366378747663,0.21441800361
123,0.23375271041,0.299623034902
124,0.429053139509,0.189016929552
125,0.349321243017,0.222557917201
126,0.372033274176,0.211849472211
127,0.309372769937,0.24427613985
128,0.326233573317,0.234613147017
129,0.332085054687,0.231435915025
130,0.354396455652,0.220072139111
131,0.412749685959,0.195026935634
132,0.334977892442,0.229896741277
133,0.523880602481,0.160287079935
134,0.21066058854,0.321894709818
135,0.352224081135,0.221129312152
136,0.474546699293,0.174050255833
137,0.340689433986,0.226917171795
138,0.48406318783,0.171214351604
139,0.437672552735,0.185986804592
140,0.560806636949,0.151330199197
141,0.428283455237,0.189292318373
142,0.521683618368,0.160853522669
143,0.507330219378,0.164655070354
144,0.323772433772,0.235975707787
145,0.344533639556,0.224954854035
146,0.357876826621,0.21839934713
147,0.262523666281,0.275844060129
148,0.317737690349,0.239384672033
149,0.357673764141,0.218496247404
150,0.384275050667,0.206494222369
151,0.317430186833,0.239561016798
152,0.445680705754,0.183257349848
153,0.456148646279,0.179808043531
154,0.311909042736,0.2427720434
155,0.643703167707,0.134462248303
156,0.16706704166,0.374437816731
157,0.381240061673,0.207796499012
158,0.351192266218,0.221635004603
159,0.388372223185,0.204761850188
160,0.397316032585,0.201079381013
161,0.500596740351,0.166501070155
162,0.478874390791,0.172749048137
163,0.300507102371,0.249683462311
164,0.388811193193,0.204577966693
165,0.53289244002,0.158004731415
166,0.363195391684,0.215891612471
167,0.315815031193,0.240491546717
168,0.386597701787,0.205508574399
169,0.519542884586,0.161409326922
170,0.311373630668,0.243088016696
171,0.219416191354,0.31307116767
172,0.45013122149,0.18177481316
173,0.499271422653,0.166869295314
174,0.461040754363,0.178240171008
175,0.590651171304,0.144790893225
176,0.308465953114,0.244818446281
177,0.312540549885,0.242400413797
178,0.421601154095,0.191717367216
179,0.336883203034,0.228894128466
180,0.377527333824,0.209412096265
181,0.42447960838,0.190665182025
182,0.123173557825,0.448081757421
183,0.422856111505,0.191257207862
184,0.188568478383,0.346538196273
185,0.471085779708,0.175105042978
186,0.536833439158,0.1570269302
187,0.492301525701,0.168832926577
188,0.471206025996,0.175068181092
189,0.416136749494,0.193747103065
190,0.386232102112,0.205663097039
191,0.487700388293,0.170154728484
