题目id,得分,推荐率
0,0.44932495721,0.182041610685
1,0.409158499021,0.196402495868
2,0.363431750019,0.215781503956
3,0.33641301075,0.229140739475
4,0.350501489586,0.221974848722
5,0.332360229238,0.231288618234
6,0.459079679549,0.178865381193
7,0.37716290974,0.209572030765
8,0.5799999999999998,0.1470588235294118
9,0.347963188201,0.22323262856
10,0.413674489517,0.194675815211
11,0.240417386356,0.293757028894
12,0.311591812139,0.242959157716
13,0.3,0.25
14,0.221035944321,0.311491600143
15,0.440752848185,0.184927366237
16,0.264359044113,0.274454556888
17,0.340335319695,0.227099656846
18,0.603214659619,0.142204088939
19,0.375238412793,0.21042070108
20,0.357309877626,0.218670107279
21,0.430470409922,0.188511928525
22,0.327978296095,0.233656708558
23,0.407302164681,0.197121177401
24,0.439030879198,0.185518128662
25,0.328007745185,0.233640631799
26,0.438789913687,0.185601098795
27,0.463242496511,0.177543421563
28,0.369520608332,0.212983196532
29,0.330258568384,0.23241838129
30,0.359390612498,0.217679676683
31,0.376758037533,0.209750003414
32,0.144598503038,0.408833246147
33,0.247858443971,0.287473257393
34,0.427902294737,0.189428992821
35,0.318361829669,0.239027542449
36,0.352387808652,0.221049281363
37,0.341488835339,0.226506294147
38,0.53686327843,0.15701957294
39,0.336961344135,0.228853195694
40,0.38,0.20833333333333334
41,0.384409698232,0.206436824789
42,0.30872729897,0.244661906
43,0.348175009115,0.223127122143
44,0.399460327121,0.200216102401
45,0.347826459244,0.223300785239
46,0.524007424878,0.160254503413
47,0.378940915605,0.208794021855
48,0.305001324583,0.2469127727
49,0.254854750763,0.281805442325
50,0.505549244852,0.165139335653
51,0.332094226958,0.231431002224
52,0.365708552767,0.214726569667
53,0.27539930453,0.266383018811
54,0.307766796749,0.245238211638
55,0.430625648124,0.188456778057
56,0.305278879249,0.246743674838
57,0.328485552508,0.233380097449
58,0.0580563295964,0.63268582951
59,0.409007169891,0.196460886831
60,0.308751848207,0.244647211844
61,0.283404199295,0.260821347768
62,0.339741406737,0.22740637672
63,0.367796664041,0.213768091325
64,0.346672161464,0.223877842918
65,0.287393609029,0.258135389096
66,0.360319565347,0.217240385871
67,0.501935641096,0.166130717593
68,0.377319178443,0.209503419339
69,0.360475425269,0.217166855194
70,0.499210659386,0.166886216781
71,0.373917120871,0.211007358874
72,0.301325360118,0.249174385517
73,0.247271060883,0.287959496958
74,0.238399210285,0.295508963853
75,0.333224603672,0.230827148671
76,0.389432026225,0.204318464346
77,0.364120193757,0.215461428624
78,0.327540748203,0.233895834304
79,0.322956260919,0.23643106685
80,0.257127384286,0.280012131246
81,0.398382646916,0.20064904069
82,0.270103397398,0.270194763688
83,0.261472040637,0.276646569466
84,0.473533621119,0.17435769468
85,0.186282158025,0.349305736306
86,0.365421691491,0.214858915749
87,0.367879865485,0.213730077691
88,0.246556068325,0.288553596777
89,0.466527585551,0.176513911327
90,0.251731776766,0.284307550826
91,0.415450192758,0.194005165591
92,0.323648582895,0.236044693733
93,0.184886907286,0.351016482129
94,0.316841247484,0.239899483565
95,0.408748925864,0.196560611563
96,0.336812697291,0.228931074165
97,0.322875883807,0.236476005914
98,0.354438282126,0.220051883684
99,0.388565807049,0.204680717638
100,0.44336756556,0.184037484639
101,0.40126544428,0.199495100133
102,0.352067670847,0.221205820387
103,0.424706674687,0.190582671851
104,0.268349249051,0.27148148193
105,0.282913197901,0.261155793397
106,0.26002749765,0.277756562075
107,0.424963027602,0.190489605443
108,0.313271594109,0.241971626953
109,0.448582462793,0.182288000041
110,0.501045713966,0.166376695943
111,0.328375792149,0.233439895141
112,0.510184096186,0.163884966234
113,0.361201761773,0.216824843894
114,0.405744473999,0.197728309732
115,0.319371500317,0.238452064397
116,0.31843734574,0.238984404757
117,0.440733581188,0.184933955424
118,0.433477351813,0.187449382172
119,0.228493642515,0.304419894505
120,0.244412639356,0.290349390739
121,0.265650929153,0.273484878684
122,0.399199742894,0.200320615993
123,0.349301978161,0.222567459884
124,0.330773395481,0.232140612789
125,0.347778318226,0.223324792491
126,0.334805967115,0.22998764406
127,0.391156373338,0.203601145029
128,0.380974375212,0.207911284163
129,0.373933259189,0.211000173677
130,0.315294657123,0.240792888338
131,0.407112242152,0.197195002778
132,0.311321065937,0.243119082103
133,0.293285999371,0.254267886881
134,0.387334833389,0.205197726796
135,0.466739268018,0.176447981714
136,0.463569870014,0.177440287923
137,0.340127014317,0.227207139637
138,0.407830939992,0.196915926394
139,0.446319102494,0.183043205964
140,0.520818408308,0.161077697861
141,0.348233843155,0.223097835041
142,0.426738372498,0.189847569916
143,0.318084111305,0.23918631992
144,0.353951078427,0.22028805471
145,0.364509599216,0.215280804033
146,0.312795924002,0.242250454003
147,0.355409035314,0.2195828195
148,0.260607888114,0.277309518999
149,0.274160283486,0.267265138535
150,0.42085102751,0.19199347744
151,0.381738337881,0.207581568948
152,0.286887918436,0.258472790788
153,0.301475366905,0.249081284291
154,0.304182108746,0.247413227444
155,0.475918283556,0.17363574461
156,0.255537368252,0.281264387177
157,0.384475131957,0.206408943213
158,0.35721975471,0.218713209501
159,0.462357956208,0.17782268197
160,0.45231498656,0.181056104638
161,0.462038312795,0.177923813597
162,0.426877291146,0.189797513919
163,0.264782133523,0.274136233138
164,0.395251982664,0.201917414772
165,0.376002166717,0.210083077331
166,0.396003834164,0.201611344736
167,0.309987697597,0.243909757747
168,0.359977421303,0.217401975333
169,0.444390344602,0.183691722294
170,0.567605269782,0.14978911121
171,0.230665256241,0.302420644784
172,0.442319027901,0.184393308837
173,0.524036434615,0.160247053622
174,0.389638679731,0.204232231112
175,0.477181350322,0.173255771248
176,0.246977982781,0.288202724561
177,0.221419091143,0.311120287362
178,0.383800645315,0.206696706523
179,0.312388152515,0.242489992475
180,0.345485732232,0.224474080234
181,0.47160048154,0.174947368362
182,0.156562337647,0.389768821554
183,0.303323380386,0.247940002645
184,0.226921547365,0.305883784064
185,0.33490408674,0.229935756064
186,0.456903648326,0.179564275258
187,0.364715404847,0.215185463957
188,0.411128250354,0.19564561327
189,0.362030956307,0.216435714176
190,0.345440719014,0.224496764062
191,0.413828110624,0.194617612257
192,0.471992447342,0.174827483238
193,0.400089928007,0.199964035265
194,0.418210201906,0.192971885988
195,0.377162117049,0.209572378919
196,0.236224866467,0.297420000641
197,0.342091916875,0.226197304639
198,0.307306978761,0.245515066558
199,0.378208678361,0.209113729058
200,0.213245257707,0.319238671742
201,0.436224078329,0.186489201141
202,0.407419876645,0.197075448958
203,0.392157482754,0.203186995025
204,0.51121061611,0.16360972366
205,0.15430095069,0.393234864946
206,0.436298559198,0.186463301616
207,0.34004178768,0.227251144777
208,0.499189786741,0.166892030226
209,0.209414185398,0.323191387852
210,0.374155186365,0.210901415561
211,0.344592297706,0.224925174179
212,0.387899555105,0.204960219688
213,0.32955500121,0.232799058836
214,0.263618566912,0.275013459432
215,0.40247965842,0.199013031322
216,0.356699859099,0.218962187107
217,0.224479681792,0.308185706568
218,0.345226596651,0.224604731057
219,0.246190033997,0.288858690834
220,0.331698333752,0.231643238302
221,0.309049063272,0.244469451171
222,0.361498283052,0.216685529876
223,0.442022347228,0.184494238128
224,0.27055838001,0.269863010512
225,0.262964678621,0.275508901803
226,0.386412068941,0.205587004076
227,0.256466492366,0.280531276127
228,0.410272530266,0.1959737083
229,0.394104789014,0.202386218922
230,0.359325793168,0.217710395295
231,0.439544321354,0.185341585561
232,0.162672370311,0.380702393181
233,0.221213807812,0.311319120062
234,0.397172143215,0.201137576521
235,0.30298418195,0.248148697838
236,0.46514219597,0.176946617529
237,0.342207772824,0.226138042218
238,0.319578534532,0.238334404098
239,0.635393043183,0.135981705194
240,0.2285714285714286,0.3043478260869565
241,0.271088602249,0.269477422357
242,0.417232924084,0.193336493761
243,0.374926330818,0.210558972015
244,0.290813068079,0.255876807016
245,0.291197885729,0.255625103428
246,0.390309386961,0.20395285642
247,0.366114142856,0.214539724942
248,0.414856161067,0.194229005229
249,0.483269578661,0.171447309543
250,0.326973810265,0.234206402351
251,0.469714330618,0.175526565905
252,0.318001653612,0.239233503351
253,0.6,0.14285714285714285
254,0.310949499,0.243338902331
255,0.463976900409,0.177312226667
256,0.197881675661,0.335703764852
257,0.356056109351,0.219271264982
258,0.227207864118,0.305616126524
259,0.275990256706,0.265964338747
260,0.294040549399,0.253780988156
261,0.360906616705,0.216963689337
262,0.321779822458,0.237090526089
263,0.210627630919,0.321928862877
264,0.391569565529,0.203430006682
265,0.172871560627,0.366472782177
266,0.159135555973,0.385898413764
267,0.400482759054,0.199807082644
268,0.49208241244,0.168895406955
269,0.405395569713,0.197864813213
270,0.421862494965,0.191621358049
271,0.332110355338,0.231422364136
272,0.285518745592,0.259390758928
273,0.124827228667,0.444785983411
274,0.449376396445,0.182024565757
275,0.313509741596,0.241832271264
276,0.302341965673,0.248544791575
277,0.336927135843,0.228871113274
278,0.44599313809,0.183152484937
279,0.353006196477,0.220747532325
280,0.485552244469,0.170778954303
281,0.408553143476,0.196636283312
282,0.34950839019,0.222465258007
283,0.490136538577,0.169452310547
284,0.323138832767,0.236329053862
285,0.384273580429,0.206494849278
286,0.30000000000000004,0.25
287,0.312535348893,0.242403469832
288,0.418809697783,0.192748902781
289,0.350385503285,0.222032013177
290,0.354590744044,0.219978082067
291,0.426845180493,0.189809081875
