题目id,得分,推荐率
0,0.30859341829,0.244742072495
1,0.28673302959,0.258576310656
2,0.251332278876,0.284630835288
3,0.320722969802,0.237686095549
4,0.487183113545,0.17030462507
5,0.45357942323,0.180642552457
6,0.424315864829,0.190724726654
7,0.399545188036,0.200182090419
8,0.38823538362,0.204819239561
9,0.341729565687,0.226382854506
10,0.315500934003,0.240673345873
11,0.333835904277,0.230501899483
12,0.307716459096,0.245268489336
13,0.314198140421,0.241430345145
14,0.267128313057,0.272384331155
15,0.36397697765,0.215527935258
16,0.32092150675,0.23757398564
17,0.281523827042,0.262106827705
18,0.469120624404,0.175709675088
19,0.517647297636,0.161904699304
20,0.415170285554,0.194110574317
21,0.320365467925,0.237888236857
22,0.352160308721,0.221160500095
23,0.5375,0.1568627450980392
24,0.382434578035,0.207281991285
25,0.349842050469,0.222300249378
26,0.556785462699,0.152256719552
27,0.343997959513,0.225226260296
28,0.334418484846,0.230192782969
29,0.447663189082,0.182593977455
30,0.300974621759,0.249392341993
31,0.357023389734,0.218807181966
32,0.293979586057,0.253820257544
33,0.377924451441,0.209238091289
34,0.4098997483,0.196116982472
35,0.415101895587,0.194136346336
36,0.294352785001,0.253580052693
37,0.450934661714,0.181509726923
38,0.342221682323,0.226130929345
39,0.248885258755,0.286627186132
40,0.333706534696,0.230570655501
41,0.44439391397,0.183690517902
42,0.310610279642,0.243539933017
43,0.398074744793,0.200773078831
44,0.24411484266,0.290600658859
45,0.233111951594,0.30019937598
46,0.279804367995,0.263293443748
47,0.340127086721,0.22720710226
48,0.377649431848,0.209358565785
49,0.441413719253,0.184701636556
50,0.405978414685,0.197636889436
51,0.312371785242,0.242499617042
52,0.482666943748,0.171624632344
53,0.451621566491,0.181283702586
54,0.432130046895,0.187923986972
55,0.343647095803,0.225404383227
56,0.37259503743,0.211597651435
57,0.321460637344,0.237270082042
58,0.456884414396,0.179570477131
59,0.345613043937,0.22440994796
60,0.362988879854,0.215987908892
61,0.27686120292,0.265349681063
62,0.375629754995,0.210247569564
63,0.343339176966,0.225560936627
64,0.27638950721,0.265682220371
65,0.514466472277,0.162742809432
66,0.363804219947,0.21560821506
67,0.423437858096,0.191044645421
68,0.367363216405,0.213966346708
69,0.335210310862,0.229773967905
70,0.395129257647,0.201967462951
71,0.44819456304,0.182416986125
72,0.229955473488,0.30307119607
73,0.342530431367,0.225973160063
74,0.360974438835,0.216931767958
75,0.336885783409,0.228892776551
76,0.317450377936,0.23954942979
77,0.355576860706,0.219501929587
78,0.210285469013,0.322283864333
79,0.354842067058,0.219856533163
80,0.169451314338,0.371124558237
81,0.371385669363,0.212140517838
82,0.368905340391,0.213262659616
83,0.2966900911,0.252085953856
84,0.501830704981,0.166159684397
85,0.454787820667,0.180249090328
86,0.315626679881,0.240600531296
87,0.448188279239,0.182419077144
88,0.210094508547,0.322482331172
89,0.48445261107,0.171100270759
90,0.145003778362,0.408156970756
91,0.259637888652,0.278057466011
92,0.360994826985,0.216922173843
93,0.24392670162,0.290759628517
94,0.432199807246,0.187899354037
95,0.40057053564,0.199772045856
96,0.462303875139,0.177839784539
97,0.316690563624,0.239986236142
98,0.336348887612,0.229174412583
99,0.444140740657,0.18377598391
100,0.605922217701,0.141658666483
101,0.442102737844,0.184466878728
102,0.0893229749954,0.528197911545
103,0.354194463634,0.22017001088
104,0.327639934001,0.233841585056
105,0.443234507063,0.184082562318
106,0.41776552685,0.19313761696
107,0.417063319153,0.193399911183
108,0.364542005143,0.215265786286
109,0.370569759479,0.212508343313
